time,satellite,elevation_deg,azimuth_deg,distance_km,lat_subpoint,lon_subpoint,height_km
2025-10-28 14:30:26,STARLINK-2589,10.22,249.24,1795.16,18.85,106.38,547.75
2025-10-28 14:31:26,STARLINK-2589,16.11,257.45,1458.62,21.75,108.7,547.93
2025-10-28 14:32:26,STARLINK-2589,23.3,270.93,1173.04,24.62,111.12,548.18
2025-10-28 14:33:26,STARLINK-2589,30.23,293.41,985.2,27.44,113.67,548.49
2025-10-28 14:34:26,STARLINK-2589,31.61,323.78,955.35,30.19,116.37,548.85
2025-10-28 14:35:26,STARLINK-2589,25.87,349.66,1096.42,32.88,119.23,549.25
2025-10-28 14:36:26,STARLINK-2589,18.44,5.75,1355.53,35.48,122.28,549.67
2025-10-28 14:37:26,STARLINK-2589,12.12,15.41,1678.04,37.98,125.54,550.1
2025-10-28 14:38:26,STARLINK-2589,7.04,21.6,2032.97,40.38,129.05,550.54
2025-10-28 14:39:26,STARLINK-2589,2.86,25.89,2404.86,42.64,132.82,550.97
2025-10-28 14:17:26,STARLINK-2609,2.05,234.32,2478.44,11.61,103.72,547.63
2025-10-28 14:18:26,STARLINK-2609,6.26,237.25,2090.8,14.59,105.86,547.6
2025-10-28 14:19:26,STARLINK-2609,11.47,241.54,1713.42,17.55,108.06,547.66
2025-10-28 14:20:26,STARLINK-2609,18.34,248.43,1356.94,20.47,110.34,547.8
2025-10-28 14:21:26,STARLINK-2609,27.71,260.92,1045.02,23.36,112.71,548.02
2025-10-28 14:22:26,STARLINK-2609,38.52,286.17,831.19,26.2,115.21,548.3
2025-10-28 14:23:26,STARLINK-2609,40.77,326.77,799.43,28.98,117.83,548.63
2025-10-28 14:24:26,STARLINK-2609,31.04,357.49,967.81,31.7,120.62,549.01
2025-10-28 14:25:26,STARLINK-2609,20.9,12.82,1257.82,34.34,123.58,549.41
2025-10-28 14:26:26,STARLINK-2609,13.38,20.97,1603.94,36.89,126.75,549.84
2025-10-28 14:27:26,STARLINK-2609,7.77,25.91,1975.84,39.33,130.14,550.28
2025-10-28 14:28:26,STARLINK-2609,3.32,29.24,2360.19,41.65,133.8,550.71
2025-10-28 13:22:26,STARLINK-2604,2.92,201.84,2389.56,5.83,113.57,547.81
2025-10-28 13:23:26,STARLINK-2604,7.32,198.74,2002.83,8.84,115.62,547.62
2025-10-28 13:24:26,STARLINK-2604,12.85,194.07,1628.3,11.85,117.71,547.52
2025-10-28 13:25:26,STARLINK-2604,20.23,186.28,1278.96,14.83,119.85,547.51
2025-10-28 13:26:26,STARLINK-2604,30.18,171.58,984.28,17.78,122.05,547.6
2025-10-28 13:27:26,STARLINK-2604,40.04,142.0,808.34,20.7,124.34,547.76
2025-10-28 13:28:26,STARLINK-2604,38.49,101.76,831.25,23.59,126.73,548.0
2025-10-28 13:29:26,STARLINK-2604,27.93,76.01,1039.95,26.42,129.23,548.3
2025-10-28 13:30:26,STARLINK-2604,18.53,63.32,1350.39,29.2,131.87,548.65
2025-10-28 13:31:26,STARLINK-2604,11.63,56.44,1707.11,31.91,134.67,549.04
2025-10-28 13:32:26,STARLINK-2604,6.38,52.25,2085.48,34.55,137.64,549.47
2025-10-28 13:33:26,STARLINK-2604,2.16,49.47,2474.44,37.09,140.83,549.91
2025-10-28 15:02:26,STARLINK-2604,1.75,259.02,2511.77,19.13,98.85,547.66
2025-10-28 15:03:26,STARLINK-2604,5.12,265.45,2190.06,22.04,101.18,547.86
2025-10-28 15:04:26,STARLINK-2604,8.73,274.03,1901.3,24.9,103.62,548.13
2025-10-28 15:05:26,STARLINK-2604,12.32,285.54,1664.03,27.71,106.18,548.45
2025-10-28 15:06:26,STARLINK-2604,15.23,300.48,1503.78,30.46,108.89,548.83
2025-10-28 15:07:26,STARLINK-2604,16.4,318.02,1446.93,33.14,111.77,549.24
2025-10-28 15:08:26,STARLINK-2604,15.22,335.55,1505.3,35.73,114.84,549.67
2025-10-28 15:09:26,STARLINK-2604,12.31,350.44,1666.47,38.23,118.13,550.12
2025-10-28 15:10:26,STARLINK-2604,8.73,1.93,1903.88,40.6,121.66,550.57
2025-10-28 15:11:26,STARLINK-2604,5.15,10.51,2192.02,42.85,125.46,551.01
2025-10-28 15:12:26,STARLINK-2604,1.8,16.98,2512.48,44.94,129.55,551.43
2025-10-28 14:06:26,STARLINK-2603,0.62,227.82,2629.27,8.93,104.43,548.0
2025-10-28 14:07:26,STARLINK-2603,4.63,229.49,2231.94,11.93,106.52,547.89
2025-10-28 14:08:26,STARLINK-2603,9.57,231.9,1839.46,14.91,108.66,547.88
2025-10-28 14:09:26,STARLINK-2603,16.11,235.68,1457.93,17.86,110.87,547.95
2025-10-28 14:10:26,STARLINK-2603,25.65,242.54,1101.03,20.78,113.16,548.1
2025-10-28 14:11:26,STARLINK-2603,40.37,258.25,804.53,23.66,115.55,548.33
2025-10-28 14:12:26,STARLINK-2603,54.92,303.31,657.74,26.5,118.05,548.61
2025-10-28 14:13:26,STARLINK-2603,44.41,356.9,754.33,29.27,120.69,548.96
2025-10-28 14:14:26,STARLINK-2603,28.48,16.67,1027.47,31.98,123.5,549.34
2025-10-28 14:15:26,STARLINK-2603,18.0,24.77,1374.96,34.61,126.48,549.75
2025-10-28 14:16:26,STARLINK-2603,10.94,29.08,1752.12,37.15,129.67,550.18
2025-10-28 14:17:26,STARLINK-2603,5.73,31.78,2142.19,39.58,133.09,550.62
2025-10-28 14:18:26,STARLINK-2603,1.55,33.67,2538.0,41.89,136.77,551.05
2025-10-28 14:00:26,STARLINK-2610,1.05,224.73,2581.73,8.47,105.59,547.6
2025-10-28 14:01:26,STARLINK-2610,5.18,225.92,2181.79,11.48,107.67,547.49
2025-10-28 14:02:26,STARLINK-2610,10.33,227.65,1786.01,14.46,109.81,547.47
2025-10-28 14:03:26,STARLINK-2610,17.33,230.42,1400.14,17.42,112.0,547.54
2025-10-28 14:04:26,STARLINK-2610,27.97,235.66,1037.64,20.34,114.28,547.7
2025-10-28 14:05:26,STARLINK-2610,45.92,249.3,736.35,23.23,116.65,547.92
2025-10-28 14:06:26,STARLINK-2610,65.15,307.89,599.08,26.07,119.14,548.21
2025-10-28 14:07:26,STARLINK-2610,46.96,9.75,726.21,28.86,121.76,548.56
2025-10-28 14:08:26,STARLINK-2610,28.63,24.17,1023.13,31.58,124.54,548.95
2025-10-28 14:09:26,STARLINK-2610,17.78,29.63,1383.8,34.22,127.49,549.37
2025-10-28 14:10:26,STARLINK-2610,10.68,32.51,1768.64,36.78,130.65,549.82
2025-10-28 14:11:26,STARLINK-2610,5.47,34.34,2163.62,39.23,134.04,550.27
2025-10-28 14:12:26,STARLINK-2610,1.31,35.63,2562.81,41.55,137.68,550.72
2025-10-28 13:27:26,STARLINK-2499,1.29,205.58,2555.2,4.93,111.77,548.03
2025-10-28 13:28:26,STARLINK-2499,5.4,203.39,2161.25,7.95,113.82,547.78
2025-10-28 13:29:26,STARLINK-2499,10.49,200.18,1774.49,10.95,115.89,547.63
2025-10-28 13:30:26,STARLINK-2499,17.25,194.99,1403.15,13.94,118.01,547.57
2025-10-28 13:31:26,STARLINK-2499,26.87,185.39,1065.78,16.9,120.2,547.6
2025-10-28 13:32:26,STARLINK-2499,40.02,164.11,808.43,19.84,122.46,547.71
2025-10-28 13:33:26,STARLINK-2499,47.12,119.53,723.8,22.73,124.81,547.9
2025-10-28 13:34:26,STARLINK-2499,36.41,80.91,864.59,25.58,127.28,548.16
2025-10-28 13:35:26,STARLINK-2499,24.02,63.96,1150.5,28.38,129.88,548.47
2025-10-28 13:36:26,STARLINK-2499,15.3,55.97,1500.01,31.11,132.62,548.82
2025-10-28 13:37:26,STARLINK-2499,9.09,51.51,1876.98,33.77,135.55,549.22
2025-10-28 13:38:26,STARLINK-2499,4.3,48.71,2266.63,36.34,138.67,549.63
2025-10-28 13:39:26,STARLINK-2499,0.38,46.8,2662.19,38.81,142.01,550.06
2025-10-28 15:08:26,STARLINK-2499,2.84,264.17,2402.33,21.18,99.29,547.79
2025-10-28 15:09:26,STARLINK-2499,6.15,271.62,2102.17,24.05,101.69,548.01
2025-10-28 15:10:26,STARLINK-2499,9.54,281.44,1843.7,26.88,104.22,548.3
2025-10-28 15:11:26,STARLINK-2499,12.6,294.2,1647.72,29.65,106.88,548.63
2025-10-28 15:12:26,STARLINK-2499,14.55,309.81,1539.05,32.35,109.7,549.01
2025-10-28 15:13:26,STARLINK-2499,14.61,326.72,1536.61,34.97,112.71,549.41
2025-10-28 13:49:26,STARLINK-2526,0.24,218.9,2668.56,6.49,106.88,547.8
2025-10-28 13:50:26,STARLINK-2526,4.24,219.07,2265.83,9.51,108.94,547.6
2025-10-28 13:51:26,STARLINK-2526,9.17,219.31,1865.56,12.5,111.03,547.51
2025-10-28 13:52:26,STARLINK-2526,15.8,219.66,1472.01,15.48,113.19,547.5
2025-10-28 13:53:26,STARLINK-2526,25.82,220.26,1094.86,18.43,115.41,547.59
2025-10-28 13:54:26,STARLINK-2526,43.66,221.66,761.51,21.34,117.72,547.75
2025-10-28 13:55:26,STARLINK-2526,77.97,232.93,559.28,24.21,120.13,547.99
2025-10-28 13:56:26,STARLINK-2526,58.92,33.93,631.2,27.04,122.66,548.29
2025-10-28 13:57:26,STARLINK-2526,33.64,36.91,914.51,29.8,125.33,548.64
2025-10-28 13:58:26,STARLINK-2526,20.44,37.82,1274.63,32.5,128.17,549.03
2025-10-28 13:59:26,STARLINK-2526,12.38,38.32,1661.39,35.11,131.19,549.44
2025-10-28 14:00:26,STARLINK-2526,6.71,38.67,2058.71,37.63,134.42,549.88
2025-10-28 14:01:26,STARLINK-2526,2.3,38.96,2460.25,40.04,137.89,550.32
2025-10-28 13:43:26,STARLINK-2612,0.79,215.66,2608.07,6.26,108.21,547.66
2025-10-28 13:44:26,STARLINK-2612,4.9,215.28,2205.73,9.27,110.27,547.47
2025-10-28 13:45:26,STARLINK-2612,10.02,214.71,1806.43,12.27,112.36,547.37
2025-10-28 13:46:26,STARLINK-2612,16.99,213.74,1415.05,15.25,114.51,547.37
2025-10-28 13:47:26,STARLINK-2612,27.74,211.82,1043.01,18.2,116.73,547.45
2025-10-28 13:48:26,STARLINK-2612,47.11,206.39,723.45,21.12,119.03,547.62
2025-10-28 13:49:26,STARLINK-2612,78.69,152.24,557.82,23.99,121.43,547.85
2025-10-28 13:50:26,STARLINK-2612,52.9,52.51,672.34,26.82,123.95,548.15
2025-10-28 13:51:26,STARLINK-2612,30.8,45.21,972.33,29.59,126.61,548.5
2025-10-28 13:52:26,STARLINK-2612,18.84,42.96,1337.63,32.29,129.43,548.89
2025-10-28 13:53:26,STARLINK-2612,11.32,41.92,1726.3,34.91,132.44,549.3
2025-10-28 13:54:26,STARLINK-2612,5.92,41.36,2124.41,37.44,135.66,549.74
2025-10-28 13:55:26,STARLINK-2612,1.65,41.03,2526.27,39.86,139.11,550.18
2025-10-28 13:54:26,STARLINK-2614,1.25,220.43,2558.98,7.64,106.98,547.46
2025-10-28 13:55:26,STARLINK-2614,5.45,220.88,2156.92,10.64,109.06,547.31
2025-10-28 13:56:26,STARLINK-2614,10.74,221.53,1758.31,13.63,111.17,547.25
2025-10-28 13:57:26,STARLINK-2614,18.03,222.56,1368.44,16.6,113.35,547.29
2025-10-28 13:58:26,STARLINK-2614,29.49,224.54,1000.06,19.54,115.6,547.41
2025-10-28 13:59:26,STARLINK-2614,50.56,230.25,691.04,22.43,117.95,547.6
2025-10-28 14:00:26,STARLINK-2614,81.1,313.61,554.0,25.29,120.4,547.86
2025-10-28 14:01:26,STARLINK-2614,49.72,28.39,699.18,28.09,122.98,548.18
2025-10-28 14:02:26,STARLINK-2614,29.1,33.88,1011.2,30.83,125.72,548.55
2025-10-28 14:03:26,STARLINK-2614,17.84,35.85,1380.45,33.5,128.62,548.95
2025-10-28 14:04:26,STARLINK-2614,10.64,36.92,1770.48,36.08,131.72,549.37
2025-10-28 14:05:26,STARLINK-2614,5.4,37.63,2168.93,38.56,135.04,549.81
2025-10-28 14:06:26,STARLINK-2614,1.22,38.17,2570.66,40.92,138.61,550.25
2025-10-28 13:38:26,STARLINK-2630,3.14,212.14,2368.7,7.47,110.41,547.68
2025-10-28 13:39:26,STARLINK-2630,7.76,211.01,1969.3,10.48,112.48,547.5
2025-10-28 13:40:26,STARLINK-2630,13.78,209.24,1576.2,13.47,114.6,547.42
2025-10-28 13:41:26,STARLINK-2630,22.48,206.08,1198.01,16.44,116.77,547.42
2025-10-28 13:42:26,STARLINK-2630,36.78,198.91,857.25,19.38,119.02,547.51
2025-10-28 13:43:26,STARLINK-2630,60.5,171.85,621.47,22.28,121.36,547.68
2025-10-28 13:44:26,STARLINK-2630,59.91,81.94,625.07,25.14,123.81,547.91
2025-10-28 13:45:26,STARLINK-2630,36.38,55.98,865.06,27.94,126.38,548.21
2025-10-28 13:46:26,STARLINK-2630,22.28,49.01,1207.32,30.69,129.1,548.54
2025-10-28 13:47:26,STARLINK-2630,13.68,45.95,1586.11,33.36,132.0,548.92
2025-10-28 13:48:26,STARLINK-2630,7.7,44.26,1979.5,35.94,135.08,549.32
2025-10-28 13:49:26,STARLINK-2630,3.11,43.22,2379.07,38.43,138.39,549.74
2025-10-28 13:33:26,STARLINK-2585,3.52,208.96,2331.79,7.27,111.53,547.64
2025-10-28 13:34:26,STARLINK-2585,8.2,207.17,1935.37,10.27,113.6,547.47
2025-10-28 13:35:26,STARLINK-2585,14.31,204.37,1547.13,13.27,115.71,547.4
2025-10-28 13:36:26,STARLINK-2585,23.09,199.36,1177.57,16.24,117.88,547.42
2025-10-28 13:37:26,STARLINK-2585,36.99,188.2,853.8,19.18,120.12,547.53
2025-10-28 13:38:26,STARLINK-2585,55.79,153.03,650.6,22.08,122.45,547.71
2025-10-28 13:39:26,STARLINK-2585,51.18,86.89,686.19,24.94,124.89,547.97
2025-10-28 13:40:26,STARLINK-2585,32.64,61.79,933.58,27.75,127.45,548.28
2025-10-28 13:41:26,STARLINK-2585,20.43,53.08,1274.3,30.5,130.17,548.64
2025-10-28 13:42:26,STARLINK-2585,12.55,48.9,1650.65,33.18,133.05,549.03
2025-10-28 13:43:26,STARLINK-2585,6.91,46.51,2041.96,35.77,136.12,549.46
2025-10-28 13:44:26,STARLINK-2585,2.5,44.98,2439.85,38.26,139.41,549.89
2025-10-28 15:13:26,STARLINK-2585,0.38,264.0,2657.15,20.53,96.94,547.61
2025-10-28 13:16:26,STARLINK-2598,0.3,201.26,2661.34,3.44,112.95,548.19
2025-10-28 13:17:26,STARLINK-2598,4.14,198.47,2273.86,6.47,114.98,547.89
2025-10-28 13:18:26,STARLINK-2598,8.75,194.5,1895.27,9.48,117.03,547.69
2025-10-28 13:19:26,STARLINK-2598,14.56,188.4,1534.33,12.48,119.13,547.59
2025-10-28 13:20:26,STARLINK-2598,22.15,178.13,1209.15,15.45,121.28,547.57
2025-10-28 13:21:26,STARLINK-2598,31.35,159.2,958.89,18.4,123.51,547.65
2025-10-28 13:22:26,STARLINK-2598,37.03,126.92,853.73,21.31,125.81,547.8
2025-10-28 13:23:26,STARLINK-2598,32.11,93.76,944.02,24.19,128.22,548.03
2025-10-28 13:24:26,STARLINK-2598,22.92,73.85,1185.72,27.01,130.75,548.32
2025-10-28 13:25:26,STARLINK-2598,15.16,63.11,1507.05,29.78,133.42,548.66
2025-10-28 13:26:26,STARLINK-2598,9.23,56.83,1866.46,32.47,136.26,549.04
2025-10-28 13:27:26,STARLINK-2598,4.54,52.79,2244.67,35.09,139.28,549.44
2025-10-28 13:28:26,STARLINK-2598,0.65,50.02,2632.43,37.61,142.51,549.87
2025-10-28 14:56:26,STARLINK-2598,0.12,254.06,2685.95,16.81,98.05,547.6
2025-10-28 14:57:26,STARLINK-2598,3.43,259.39,2345.09,19.75,100.31,547.72
2025-10-28 14:58:26,STARLINK-2598,7.06,266.48,2028.19,22.64,102.66,547.9
2025-10-28 14:59:26,STARLINK-2598,10.93,276.13,1749.77,25.5,105.12,548.16
2025-10-28 15:00:26,STARLINK-2598,14.67,289.24,1532.19,28.29,107.71,548.47
2025-10-28 15:01:26,STARLINK-2598,17.29,306.1,1404.88,31.03,110.46,548.83
2025-10-28 15:02:26,STARLINK-2598,17.56,324.96,1393.18,33.69,113.37,549.22
2025-10-28 15:03:26,STARLINK-2598,15.33,342.41,1499.69,36.26,116.49,549.64
2025-10-28 15:04:26,STARLINK-2598,11.73,356.28,1701.88,38.73,119.82,550.07
2025-10-28 15:05:26,STARLINK-2598,7.85,6.55,1969.74,41.09,123.41,550.5
2025-10-28 15:06:26,STARLINK-2598,4.18,14.11,2279.29,43.3,127.27,550.92
2025-10-28 15:07:26,STARLINK-2598,0.82,19.8,2614.7,45.36,131.43,551.31
2025-10-28 13:37:26,STARLINK-2594,2.37,223.03,2444.96,9.03,106.86,547.7
2025-10-28 13:38:26,STARLINK-2594,6.81,224.0,2044.65,12.03,108.96,547.6
2025-10-28 13:39:26,STARLINK-2594,12.51,225.43,1649.38,15.01,111.1,547.59
2025-10-28 13:40:26,STARLINK-2594,20.59,227.83,1266.18,17.96,113.31,547.68
2025-10-28 13:41:26,STARLINK-2594,33.66,232.84,912.87,20.88,115.6,547.84
2025-10-28 13:42:26,STARLINK-2594,56.96,249.79,643.22,23.76,118.0,548.07
2025-10-28 13:43:26,STARLINK-2594,67.84,346.92,588.24,26.6,120.51,548.37
2025-10-28 13:44:26,STARLINK-2594,41.19,22.66,793.94,29.37,123.15,548.72
2025-10-28 13:45:26,STARLINK-2594,24.88,30.06,1124.9,32.08,125.96,549.11
2025-10-28 13:46:26,STARLINK-2594,15.33,33.19,1499.51,34.71,128.95,549.53
2025-10-28 13:47:26,STARLINK-2594,8.91,34.96,1890.93,37.24,132.15,549.97
2025-10-28 13:48:26,STARLINK-2594,4.07,36.15,2289.36,39.67,135.58,550.42
2025-10-28 13:49:26,STARLINK-2594,0.13,37.02,2690.43,41.97,139.27,550.86
2025-10-28 13:14:26,STARLINK-2586,10.71,221.09,1759.8,13.55,111.25,546.96
2025-10-28 13:15:26,STARLINK-2586,17.99,221.99,1369.68,16.52,113.43,547.0
2025-10-28 13:16:26,STARLINK-2586,29.44,223.71,1000.82,19.46,115.68,547.12
2025-10-28 13:17:26,STARLINK-2586,50.54,228.65,690.84,22.36,118.02,547.32
2025-10-28 13:18:26,STARLINK-2586,82.3,312.59,552.17,25.22,120.47,547.59
2025-10-28 13:19:26,STARLINK-2586,49.97,29.74,696.52,28.02,123.05,547.91
2025-10-28 13:20:26,STARLINK-2586,29.19,34.55,1008.55,30.76,125.78,548.28
2025-10-28 13:21:26,STARLINK-2586,17.88,36.28,1377.96,33.43,128.68,548.69
2025-10-28 13:22:26,STARLINK-2586,10.66,37.22,1768.12,36.01,131.77,549.12
2025-10-28 13:23:26,STARLINK-2586,5.41,37.86,2166.7,38.5,135.08,549.56
2025-10-28 13:24:26,STARLINK-2586,1.24,38.34,2568.53,40.86,138.65,550.0
2025-10-28 14:54:26,STARLINK-2586,1.75,279.81,2512.65,26.56,97.44,547.74
2025-10-28 14:55:26,STARLINK-2586,4.19,288.29,2274.6,29.33,100.09,548.08
2025-10-28 14:56:26,STARLINK-2586,6.33,298.53,2088.28,32.04,102.89,548.47
2025-10-28 14:57:26,STARLINK-2586,7.83,310.45,1969.08,34.67,105.88,548.89
2025-10-28 14:58:26,STARLINK-2586,8.35,323.4,1929.85,37.21,109.08,549.32
2025-10-28 14:59:26,STARLINK-2586,7.76,336.31,1975.35,39.64,112.5,549.77
2025-10-28 15:00:26,STARLINK-2586,6.21,348.12,2099.79,41.94,116.19,550.2
2025-10-28 15:01:26,STARLINK-2586,4.05,358.24,2289.77,44.1,120.16,550.62
2025-10-28 15:02:26,STARLINK-2586,1.61,6.62,2529.82,46.09,124.44,551.01
2025-10-28 13:58:26,STARLINK-2574,1.86,244.27,2498.5,14.37,101.38,547.39
2025-10-28 13:59:26,STARLINK-2574,5.78,248.75,2131.84,17.33,103.58,547.44
2025-10-28 14:00:26,STARLINK-2574,10.39,255.09,1783.53,20.26,105.85,547.59
2025-10-28 14:01:26,STARLINK-2574,15.9,264.61,1468.46,23.15,108.22,547.8
2025-10-28 14:02:26,STARLINK-2574,22.06,279.48,1214.34,25.99,110.7,548.08
2025-10-28 14:03:26,STARLINK-2574,26.9,301.8,1066.83,28.78,113.32,548.42
2025-10-28 14:04:26,STARLINK-2574,26.75,328.32,1071.39,31.5,116.09,548.8
2025-10-28 14:05:26,STARLINK-2574,21.76,350.24,1226.15,34.15,119.04,549.21
2025-10-28 14:06:26,STARLINK-2574,15.63,4.77,1484.28,36.71,122.19,549.65
2025-10-28 14:07:26,STARLINK-2574,10.19,14.1,1801.01,39.16,125.57,550.09
2025-10-28 14:08:26,STARLINK-2574,5.63,20.37,2149.55,41.49,129.21,550.54
2025-10-28 14:09:26,STARLINK-2574,1.76,24.84,2515.57,43.68,133.12,550.96
2025-10-28 14:09:26,STARLINK-2587,2.21,252.43,2462.98,17.1,100.21,547.2
2025-10-28 14:10:26,STARLINK-2587,5.92,258.18,2120.04,20.03,102.48,547.33
2025-10-28 14:11:26,STARLINK-2587,10.08,266.12,1804.5,22.93,104.84,547.54
2025-10-28 14:12:26,STARLINK-2587,14.6,277.39,1534.83,25.77,107.32,547.82
2025-10-28 14:13:26,STARLINK-2587,18.75,293.21,1340.22,28.57,109.92,548.15
2025-10-28 14:14:26,STARLINK-2587,20.89,313.35,1256.8,31.29,112.68,548.53
2025-10-28 14:15:26,STARLINK-2587,19.61,334.15,1306.2,33.95,115.62,548.94
2025-10-28 14:16:26,STARLINK-2587,15.81,351.26,1474.83,36.51,118.75,549.37
2025-10-28 14:17:26,STARLINK-2587,11.31,3.64,1727.47,38.97,122.11,549.82
2025-10-28 14:18:26,STARLINK-2587,7.04,12.37,2032.14,41.31,125.73,550.26
2025-10-28 14:19:26,STARLINK-2587,3.23,18.66,2367.81,43.51,129.62,550.68
2025-10-28 14:04:26,STARLINK-2576,3.27,250.68,2359.72,16.96,101.37,547.63
2025-10-28 14:05:26,STARLINK-2576,7.24,256.51,2013.02,19.89,103.63,547.76
2025-10-28 14:06:26,STARLINK-2576,11.8,264.76,1694.54,22.78,105.99,547.96
2025-10-28 14:07:26,STARLINK-2576,16.84,276.84,1424.9,25.63,108.45,548.23
2025-10-28 14:08:26,STARLINK-2576,21.42,294.33,1237.66,28.43,111.05,548.55
2025-10-28 14:09:26,STARLINK-2576,23.31,316.63,1173.65,31.16,113.8,548.92
2025-10-28 14:10:26,STARLINK-2576,21.05,338.61,1252.01,33.82,116.73,549.32
2025-10-28 14:11:26,STARLINK-2576,16.35,355.51,1449.42,36.39,119.85,549.74
2025-10-28 14:12:26,STARLINK-2576,11.36,7.14,1724.78,38.85,123.2,550.18
2025-10-28 14:13:26,STARLINK-2576,6.88,15.13,2045.91,41.2,126.8,550.61
2025-10-28 14:14:26,STARLINK-2576,2.98,20.83,2393.38,43.41,130.67,551.03
2025-10-28 13:19:26,STARLINK-2571,3.58,224.1,2326.97,10.09,107.26,547.48
2025-10-28 13:20:26,STARLINK-2571,8.31,225.33,1928.19,13.08,109.37,547.4
2025-10-28 13:21:26,STARLINK-2571,14.53,227.22,1536.22,16.05,111.53,547.42
2025-10-28 13:22:26,STARLINK-2571,23.64,230.56,1160.31,19.0,113.77,547.52
2025-10-28 13:23:26,STARLINK-2571,38.86,238.2,825.19,21.9,116.1,547.7
2025-10-28 13:24:26,STARLINK-2571,63.72,269.68,605.31,24.77,118.53,547.94
2025-10-28 13:25:26,STARLINK-2571,58.21,2.13,635.46,27.58,121.09,548.25
2025-10-28 13:26:26,STARLINK-2571,34.93,23.76,890.45,30.33,123.79,548.6
2025-10-28 13:27:26,STARLINK-2571,21.43,30.01,1237.73,33.01,126.66,548.99
2025-10-28 13:28:26,STARLINK-2571,13.12,32.97,1617.99,35.61,129.72,549.41
2025-10-28 13:29:26,STARLINK-2571,7.3,34.74,2011.51,38.11,133.0,549.84
2025-10-28 13:30:26,STARLINK-2571,2.79,35.96,2410.57,40.5,136.52,550.27
2025-10-28 15:01:26,STARLINK-2571,2.26,286.3,2461.75,28.87,98.08,548.41
2025-10-28 15:02:26,STARLINK-2571,4.41,295.46,2255.84,31.59,100.86,548.78
2025-10-28 15:03:26,STARLINK-2571,6.11,306.21,2107.96,34.24,103.81,549.18
2025-10-28 15:04:26,STARLINK-2571,7.05,318.21,2031.32,36.79,106.97,549.61
2025-10-28 15:05:26,STARLINK-2571,7.02,330.66,2034.14,39.24,110.36,550.04
2025-10-28 15:06:26,STARLINK-2571,6.02,342.58,2115.97,41.56,114.0,550.47
2025-10-28 15:07:26,STARLINK-2571,4.3,353.23,2267.84,43.75,117.92,550.89
2025-10-28 15:08:26,STARLINK-2571,2.14,2.3,2476.27,45.77,122.15,551.28
2025-10-28 13:47:26,STARLINK-2593,3.37,240.56,2348.85,14.05,103.28,547.51
2025-10-28 13:48:26,STARLINK-2593,7.71,244.8,1974.88,17.01,105.47,547.53
2025-10-28 13:49:26,STARLINK-2593,13.06,251.08,1618.71,19.94,107.73,547.64
2025-10-28 13:50:26,STARLINK-2593,19.81,261.12,1296.94,22.83,110.09,547.83
2025-10-28 13:51:26,STARLINK-2593,27.77,278.37,1043.62,25.68,112.56,548.08
2025-10-28 13:52:26,STARLINK-2593,33.41,306.44,918.46,28.48,115.16,548.39
2025-10-28 13:53:26,STARLINK-2593,30.8,337.77,972.63,31.21,117.91,548.74
2025-10-28 13:54:26,STARLINK-2593,23.07,359.32,1181.42,33.86,120.84,549.12
2025-10-28 13:55:26,STARLINK-2593,15.71,11.83,1480.09,36.43,123.97,549.53
2025-10-28 13:56:26,STARLINK-2593,9.85,19.41,1824.08,38.89,127.32,549.95
2025-10-28 13:57:26,STARLINK-2593,5.15,24.42,2191.06,41.24,130.93,550.37
2025-10-28 13:58:26,STARLINK-2593,1.24,27.97,2569.99,43.45,134.81,550.78
2025-10-28 13:41:26,STARLINK-2570,0.75,235.5,2615.3,11.13,102.48,547.68
2025-10-28 13:42:26,STARLINK-2570,4.66,238.42,2228.84,14.11,104.61,547.64
2025-10-28 13:43:26,STARLINK-2570,9.39,242.57,1851.7,17.08,106.8,547.69
2025-10-28 13:44:26,STARLINK-2570,15.4,248.94,1492.94,20.01,109.06,547.82
2025-10-28 13:45:26,STARLINK-2570,23.33,259.74,1171.56,22.9,111.42,548.03
2025-10-28 13:46:26,STARLINK-2570,32.87,279.88,928.97,25.75,113.9,548.3
2025-10-28 13:47:26,STARLINK-2570,38.11,313.97,837.82,28.54,116.5,548.62
2025-10-28 13:48:26,STARLINK-2570,32.2,347.19,943.28,31.27,119.26,548.99
2025-10-28 13:49:26,STARLINK-2570,22.71,6.39,1193.93,33.92,122.19,549.39
2025-10-28 13:50:26,STARLINK-2570,14.96,16.77,1518.75,36.49,125.32,549.82
2025-10-28 13:51:26,STARLINK-2570,9.08,22.97,1878.65,38.95,128.68,550.25
2025-10-28 13:52:26,STARLINK-2570,4.44,27.07,2255.77,41.29,132.29,550.69
2025-10-28 13:53:26,STARLINK-2570,0.58,30.0,2641.51,43.49,136.18,551.11
2025-10-28 13:36:26,STARLINK-2568,3.15,233.94,2369.72,12.15,104.56,547.59
2025-10-28 13:37:26,STARLINK-2568,7.61,236.98,1982.34,15.13,106.71,547.57
2025-10-28 13:38:26,STARLINK-2568,13.27,241.54,1606.6,18.08,108.92,547.65
2025-10-28 13:39:26,STARLINK-2568,20.9,249.15,1255.09,21.0,111.22,547.8
2025-10-28 13:40:26,STARLINK-2568,31.49,263.75,956.93,23.88,113.61,548.03
2025-10-28 13:41:26,STARLINK-2568,42.4,294.6,777.83,26.71,116.13,548.31
2025-10-28 13:42:26,STARLINK-2568,40.54,337.84,802.57,29.48,118.79,548.65
